"","ID","age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","pdays","previous","poutcome","y"
"28646",16605,49,"entrepreneur","divorced","secondary","no",10350,"no","yes","cellular",24,"jul",1,-1,0,"unknown","no"
"28647",23489,44,"entrepreneur","married","tertiary","no",3463,"yes","yes","cellular",28,"aug",3,-1,0,"unknown","no"
"28648",9346,38,"blue-collar","married","secondary","no",0,"no","no","unknown",6,"jun",1,-1,0,"unknown","no"
"28649",14459,32,"technician","single","tertiary","no",418,"no","yes","cellular",14,"jul",3,-1,0,"unknown","no"
"28650",4198,27,"blue-collar","married","secondary","no",72,"yes","no","unknown",19,"may",1,-1,0,"unknown","no"
"28651",20417,56,"blue-collar","married","secondary","no",2395,"no","no","cellular",12,"aug",2,-1,0,"unknown","no"
"28652",9798,36,"management","divorced","tertiary","no",7821,"no","no","unknown",9,"jun",1,-1,0,"unknown","no"
"28653",19533,49,"services","married","secondary","no",7317,"no","no","cellular",7,"aug",0,-1,0,"unknown","no"
"28654",40075,32,"management","married","tertiary","no",4945,"no","no","cellular",4,"jun",1,119,2,"other","yes"
"28655",6541,33,"management","married","tertiary","no",1657,"yes","no","unknown",27,"may",4,-1,0,"unknown","no"
"28656",42400,48,"management","married","tertiary","no",1147,"no","no","cellular",3,"dec",1,120,3,"success","yes"
"28657",2575,41,"technician","single","unknown","no",356,"yes","no","unknown",13,"may",2,-1,0,"unknown","no"
"28658",40720,44,"admin.","single","secondary","no",1534,"no","no","cellular",7,"aug",1,99,2,"other","yes"
"28659",32848,35,"services","married","secondary","no",1728,"yes","no","cellular",17,"apr",1,-1,0,"unknown","no"
"28660",8597,40,"management","married","tertiary","no",912,"yes","no","unknown",3,"jun",1,-1,0,"unknown","no"
"28661",6665,31,"technician","married","secondary","yes",-463,"yes","no","unknown",28,"may",1,-1,0,"unknown","no"
"28662",14253,45,"technician","married","secondary","no",-149,"yes","no","cellular",14,"jul",2,-1,0,"unknown","no"
"28663",33094,46,"technician","married","secondary","no",0,"no","no","telephone",20,"apr",2,-1,0,"unknown","no"
"28664",13896,25,"unemployed","married","tertiary","no",118,"no","yes","telephone",10,"jul",1,-1,0,"unknown","no"
"28665",27121,31,"management","single","tertiary","no",528,"no","yes","cellular",21,"nov",7,-1,0,"unknown","no"
"28666",11723,57,"management","married","unknown","no",1054,"no","no","unknown",20,"jun",3,-1,0,"unknown","no"
"28667",29260,52,"technician","married","secondary","no",4930,"no","yes","cellular",2,"feb",2,-1,0,"unknown","no"
"28668",21551,37,"admin.","divorced","secondary","no",295,"yes","yes","cellular",19,"aug",2,-1,0,"unknown","no"
"28669",2196,31,"blue-collar","single","primary","no",985,"yes","no","unknown",12,"may",2,-1,0,"unknown","no"
"28670",43457,25,"unemployed","single","primary","no",129,"no","no","cellular",12,"apr",3,-1,0,"unknown","yes"
"28671",4195,34,"technician","divorced","tertiary","no",501,"yes","no","unknown",19,"may",12,-1,0,"unknown","no"
"28672",22455,32,"technician","single","secondary","no",0,"no","no","cellular",22,"aug",2,-1,0,"unknown","no"
"28673",28720,36,"admin.","single","secondary","no",1630,"yes","no","cellular",30,"jan",1,-1,0,"unknown","no"
"28674",28395,43,"services","single","secondary","no",620,"no","yes","cellular",29,"jan",1,-1,0,"unknown","no"
"28675",34609,37,"technician","married","tertiary","no",3043,"yes","no","cellular",5,"may",1,300,1,"failure","no"
"28676",37942,33,"blue-collar","married","secondary","no",43,"yes","no","cellular",14,"may",2,358,2,"failure","no"
"28677",11826,51,"management","married","tertiary","no",3045,"no","yes","unknown",20,"jun",2,-1,0,"unknown","no"
"28678",40699,32,"services","single","secondary","no",6983,"no","no","cellular",7,"aug",1,-1,0,"unknown","yes"
"28679",13705,39,"blue-collar","married","secondary","no",1309,"no","yes","telephone",10,"jul",1,-1,0,"unknown","no"
"28680",6349,24,"services","single","secondary","no",-267,"yes","no","unknown",27,"may",1,-1,0,"unknown","no"
"28681",17875,56,"entrepreneur","divorced","tertiary","no",2975,"no","yes","cellular",30,"jul",13,-1,0,"unknown","no"
"28682",26590,49,"management","single","tertiary","no",4465,"yes","no","cellular",20,"nov",2,-1,0,"unknown","no"
"28683",35468,34,"unemployed","divorced","tertiary","yes",530,"yes","no","cellular",7,"may",1,-1,0,"unknown","no"
"28684",37895,34,"admin.","married","secondary","no",384,"yes","no","cellular",14,"may",2,-1,0,"unknown","no"
"28685",8014,32,"blue-collar","married","secondary","no",14,"yes","no","unknown",2,"jun",1,-1,0,"unknown","no"
"28686",37615,32,"services","single","unknown","no",6145,"yes","no","cellular",14,"may",1,287,13,"failure","no"
"28687",1307,40,"services","married","secondary","no",841,"yes","no","unknown",8,"may",4,-1,0,"unknown","no"
"28688",21027,35,"management","single","tertiary","no",0,"no","yes","cellular",14,"aug",4,-1,0,"unknown","no"
"28689",37594,36,"services","married","secondary","no",3988,"yes","yes","cellular",14,"may",1,-1,0,"unknown","no"
"28690",19767,60,"management","married","tertiary","no",73,"no","no","telephone",8,"aug",2,-1,0,"unknown","yes"
"28691",5845,40,"blue-collar","married","secondary","no",3311,"yes","yes","unknown",26,"may",6,-1,0,"unknown","no"
"28692",26941,58,"entrepreneur","married","tertiary","no",925,"yes","no","cellular",21,"nov",1,-1,0,"unknown","no"
"28693",14395,29,"housemaid","married","secondary","no",85,"yes","no","cellular",14,"jul",2,-1,0,"unknown","no"
"28694",17045,32,"services","married","secondary","no",633,"no","yes","cellular",25,"jul",1,-1,0,"unknown","no"
"28695",16541,56,"management","married","unknown","no",0,"no","no","cellular",24,"jul",0,-1,0,"unknown","no"
"28696",31218,33,"admin.","married","tertiary","no",21,"no","yes","cellular",2,"mar",2,-1,0,"unknown","no"
"28697",38729,32,"management","single","tertiary","no",6542,"yes","no","cellular",15,"may",4,175,5,"failure","yes"
"28698",5953,44,"blue-collar","married","primary","no",-544,"yes","yes","unknown",26,"may",3,-1,0,"unknown","no"
"28699",27399,57,"admin.","divorced","secondary","no",6157,"no","yes","cellular",21,"nov",2,-1,0,"unknown","no"
"28700",30323,36,"services","married","secondary","no",417,"no","yes","telephone",5,"feb",5,-1,0,"unknown","no"
"28701",28656,29,"management","married","tertiary","no",-346,"no","no","cellular",29,"jan",2,-1,0,"unknown","no"
"28702",15827,39,"technician","married","tertiary","no",751,"no","no","cellular",21,"jul",0,-1,0,"unknown","no"
"28703",43396,33,"technician","single","secondary","no",234,"no","no","cellular",1,"apr",1,370,2,"failure","no"
"28704",39043,31,"management","single","tertiary","no",518,"yes","no","cellular",18,"may",1,-1,0,"unknown","no"
"28705",35884,52,"technician","married","secondary","no",337,"yes","no","cellular",8,"may",1,261,4,"failure","no"
"28706",38952,31,"technician","single","secondary","no",1856,"yes","yes","cellular",18,"may",1,-1,0,"unknown","no"
"28707",229,36,"blue-collar","married","unknown","no",1033,"no","no","unknown",5,"may",2,-1,0,"unknown","no"
"28708",23371,50,"blue-collar","married","primary","no",334,"no","no","cellular",27,"aug",3,-1,0,"unknown","no"
"28709",37815,43,"blue-collar","married","primary","no",533,"yes","no","cellular",14,"may",2,370,1,"other","no"
"28710",41864,40,"technician","married","secondary","no",2338,"no","no","cellular",16,"oct",2,-1,0,"unknown","yes"
"28711",39048,31,"services","single","secondary","no",91,"yes","no","cellular",18,"may",2,-1,0,"unknown","no"
"28712",4395,32,"services","single","secondary","no",228,"yes","no","unknown",20,"may",1,-1,0,"unknown","no"
"28713",18175,46,"technician","married","tertiary","no",16,"no","no","cellular",30,"jul",3,-1,0,"unknown","no"
"28714",39100,29,"self-employed","single","tertiary","no",476,"yes","no","cellular",18,"may",1,-1,0,"unknown","yes"
"28715",16470,42,"housemaid","married","secondary","no",279,"yes","no","cellular",23,"jul",1,-1,0,"unknown","no"
"28716",14861,57,"technician","married","primary","no",0,"no","no","cellular",16,"jul",1,-1,0,"unknown","no"
"28717",22389,56,"management","married","tertiary","no",4889,"no","no","cellular",22,"aug",4,-1,0,"unknown","no"
"28718",29115,54,"technician","married","secondary","no",719,"yes","no","cellular",2,"feb",1,264,1,"failure","no"
"28719",33121,33,"technician","married","secondary","no",359,"yes","no","cellular",20,"apr",1,242,1,"other","no"
"28720",35176,24,"services","single","secondary","no",14,"yes","no","cellular",7,"may",1,-1,0,"unknown","no"
"28721",34549,41,"management","married","secondary","no",6,"no","no","cellular",5,"may",1,-1,0,"unknown","no"
"28722",1323,55,"entrepreneur","married","primary","no",-24,"yes","no","unknown",8,"may",1,-1,0,"unknown","no"
"28723",27460,37,"management","married","tertiary","no",2951,"no","no","cellular",21,"nov",3,-1,0,"unknown","no"
"28724",8636,54,"admin.","married","primary","no",976,"yes","no","unknown",3,"jun",3,-1,0,"unknown","no"
"28725",23115,36,"management","married","tertiary","no",23,"no","no","cellular",26,"aug",11,-1,0,"unknown","no"
"28726",23021,33,"management","married","tertiary","no",0,"no","no","cellular",26,"aug",2,-1,0,"unknown","no"
"28727",22289,47,"self-employed","married","secondary","no",3279,"no","no","cellular",21,"aug",4,-1,0,"unknown","no"
"28728",25322,37,"admin.","divorced","primary","no",1095,"yes","no","cellular",18,"nov",1,110,2,"other","no"
"28729",10948,56,"management","divorced","tertiary","no",4266,"yes","no","unknown",17,"jun",4,-1,0,"unknown","yes"
"28730",40746,39,"blue-collar","single","tertiary","no",172,"yes","no","cellular",10,"aug",1,131,1,"success","no"
"28731",1158,31,"blue-collar","married","tertiary","no",2827,"yes","no","unknown",8,"may",3,-1,0,"unknown","no"
"28732",73,54,"management","married","secondary","no",282,"yes","yes","unknown",5,"may",1,-1,0,"unknown","no"
"28733",28030,48,"management","divorced","secondary","no",769,"no","yes","cellular",28,"jan",2,184,15,"other","no"
"28734",20775,60,"housemaid","married","unknown","no",2769,"no","no","cellular",13,"aug",2,-1,0,"unknown","no"
"28735",42644,31,"unemployed","married","tertiary","no",330,"no","no","cellular",13,"jan",1,194,2,"success","yes"
"28736",5869,41,"management","married","tertiary","no",-556,"yes","yes","unknown",26,"may",3,-1,0,"unknown","no"
"28737",36472,36,"admin.","divorced","secondary","no",543,"yes","no","cellular",11,"may",3,-1,0,"unknown","no"
"28738",41830,41,"management","married","tertiary","no",3872,"no","no","cellular",15,"oct",1,-1,0,"unknown","no"
"28739",6423,46,"blue-collar","married","primary","no",-326,"yes","no","unknown",27,"may",4,-1,0,"unknown","no"
"28740",28057,33,"admin.","married","unknown","no",664,"no","no","cellular",28,"jan",3,-1,0,"unknown","no"
"28741",32375,47,"management","married","secondary","no",5012,"yes","no","cellular",16,"apr",2,-1,0,"unknown","no"
"28742",38316,38,"blue-collar","married","primary","no",1099,"yes","no","cellular",15,"may",5,-1,0,"unknown","no"
"28743",27589,31,"technician","single","tertiary","no",967,"no","no","cellular",21,"nov",3,-1,0,"unknown","no"
"28744",26749,43,"blue-collar","married","primary","no",4581,"yes","no","cellular",20,"nov",2,-1,0,"unknown","no"
"28745",30601,73,"retired","married","primary","no",3738,"no","no","telephone",6,"feb",1,-1,0,"unknown","no"
"28746",40190,36,"management","married","tertiary","no",361,"no","no","cellular",5,"jun",2,-1,0,"unknown","no"
"28747",11588,47,"blue-collar","married","secondary","no",1028,"yes","yes","unknown",19,"jun",1,-1,0,"unknown","no"
"28748",10191,54,"admin.","married","secondary","no",1326,"yes","no","unknown",11,"jun",2,-1,0,"unknown","no"
"28749",3192,50,"blue-collar","married","primary","no",5131,"yes","no","unknown",15,"may",2,-1,0,"unknown","no"
"28750",1270,57,"management","married","tertiary","no",1341,"yes","no","unknown",8,"may",2,-1,0,"unknown","no"
"28751",12294,57,"retired","married","primary","no",37,"no","no","unknown",25,"jun",2,-1,0,"unknown","no"
"28752",1446,58,"self-employed","divorced","secondary","no",613,"yes","no","unknown",8,"may",2,-1,0,"unknown","no"
"28753",16764,32,"blue-collar","divorced","primary","no",-156,"yes","no","cellular",24,"jul",2,-1,0,"unknown","no"
"28754",10238,34,"blue-collar","single","tertiary","no",797,"yes","no","unknown",11,"jun",4,-1,0,"unknown","no"
"28755",2801,53,"technician","divorced","secondary","no",522,"yes","no","unknown",14,"may",1,-1,0,"unknown","no"
"28756",7815,53,"technician","single","secondary","no",198,"yes","yes","unknown",30,"may",2,-1,0,"unknown","no"
"28757",25026,33,"technician","single","tertiary","no",179,"yes","no","cellular",18,"nov",2,181,4,"other","no"
"28758",9610,45,"services","married","secondary","no",162,"no","no","unknown",6,"jun",4,-1,0,"unknown","no"
"28759",21233,60,"retired","married","secondary","no",7,"no","yes","cellular",18,"aug",5,-1,0,"unknown","no"
"28760",40775,70,"blue-collar","married","primary","no",3075,"no","no","telephone",10,"aug",1,-1,0,"unknown","no"
"28761",12812,45,"management","single","secondary","no",-57,"no","yes","cellular",7,"jul",1,-1,0,"unknown","no"
"28762",32280,48,"technician","married","tertiary","no",-251,"no","no","cellular",16,"apr",1,-1,0,"unknown","no"
"28763",8206,30,"technician","married","secondary","no",173,"yes","no","unknown",2,"jun",3,-1,0,"unknown","no"
"28764",41630,49,"self-employed","married","tertiary","no",1791,"no","no","cellular",25,"sep",1,-1,0,"unknown","no"
"28765",41309,26,"student","single","tertiary","no",97,"no","no","cellular",27,"aug",1,-1,0,"unknown","no"
"28766",4303,34,"blue-collar","single","secondary","no",1484,"yes","no","unknown",19,"may",5,-1,0,"unknown","no"
"28767",38615,31,"blue-collar","married","secondary","no",1803,"yes","no","telephone",15,"may",8,360,1,"failure","no"
"28768",29071,30,"management","single","tertiary","no",33,"no","no","cellular",2,"feb",7,-1,0,"unknown","no"
"28769",10727,36,"entrepreneur","married","tertiary","no",3057,"no","no","unknown",16,"jun",4,-1,0,"unknown","yes"
"28770",44248,49,"management","divorced","tertiary","no",300,"no","no","cellular",21,"jul",1,-1,0,"unknown","yes"
"28771",10171,52,"blue-collar","married","secondary","no",717,"no","no","unknown",11,"jun",1,-1,0,"unknown","no"
"28772",31475,37,"management","married","secondary","no",1180,"yes","yes","cellular",1,"apr",1,135,1,"other","no"
"28773",42977,38,"admin.","single","tertiary","no",3954,"yes","no","cellular",10,"feb",1,182,3,"failure","no"
"28774",34375,36,"services","single","secondary","no",1227,"yes","yes","cellular",4,"may",5,341,3,"failure","yes"
"28775",41435,43,"management","married","tertiary","no",13450,"yes","no","cellular",4,"sep",1,-1,0,"unknown","no"
"28776",35769,29,"technician","single","secondary","no",156,"yes","no","cellular",8,"may",4,347,3,"other","no"
"28777",26300,59,"retired","married","secondary","no",11,"no","no","cellular",20,"nov",2,-1,0,"unknown","no"
"28778",24605,37,"management","married","tertiary","no",620,"yes","no","cellular",17,"nov",3,-1,0,"unknown","no"
"28779",35271,35,"services","single","secondary","no",544,"yes","no","cellular",7,"may",1,345,2,"failure","no"
"28780",18426,47,"blue-collar","married","secondary","no",846,"yes","no","cellular",31,"jul",2,-1,0,"unknown","no"
"28781",17075,44,"self-employed","married","tertiary","no",233,"yes","yes","cellular",25,"jul",7,-1,0,"unknown","no"
"28782",3658,55,"technician","married","secondary","no",0,"yes","no","unknown",16,"may",3,-1,0,"unknown","no"
"28783",10575,40,"services","married","secondary","no",40,"no","no","unknown",16,"jun",3,-1,0,"unknown","no"
"28784",42848,45,"admin.","divorced","secondary","no",661,"yes","no","cellular",3,"feb",1,96,9,"other","no"
"28785",24818,35,"technician","married","secondary","no",14,"yes","no","telephone",18,"nov",1,-1,0,"unknown","no"
"28786",7863,38,"technician","divorced","secondary","no",692,"yes","no","unknown",30,"may",3,-1,0,"unknown","no"
"28787",20483,54,"management","single","tertiary","no",2419,"yes","no","cellular",12,"aug",2,-1,0,"unknown","no"
"28788",15950,37,"technician","single","secondary","no",-59,"yes","no","cellular",22,"jul",1,-1,0,"unknown","no"
"28789",16313,26,"technician","single","tertiary","no",14054,"no","no","cellular",23,"jul",1,-1,0,"unknown","no"
"28790",31684,33,"services","married","secondary","no",387,"yes","no","cellular",7,"apr",2,138,2,"failure","no"
"28791",8798,30,"admin.","single","secondary","yes",-242,"no","no","unknown",4,"jun",1,-1,0,"unknown","no"
"28792",29907,45,"entrepreneur","married","secondary","no",242,"no","yes","cellular",4,"feb",1,198,4,"failure","no"
"28793",43069,38,"self-employed","single","unknown","no",1179,"no","no","cellular",18,"feb",2,185,3,"failure","no"
"28794",31374,36,"admin.","married","secondary","no",9329,"no","no","cellular",19,"mar",1,-1,0,"unknown","no"
"28795",24126,34,"management","married","tertiary","no",8,"yes","no","telephone",5,"nov",1,-1,0,"unknown","no"
"28796",30285,54,"entrepreneur","married","tertiary","no",1544,"no","yes","cellular",5,"feb",7,196,3,"failure","no"
"28797",42935,34,"technician","married","secondary","no",3000,"yes","yes","cellular",8,"feb",3,221,1,"failure","no"
"28798",37433,53,"admin.","married","primary","no",234,"yes","no","telephone",13,"may",7,-1,0,"unknown","no"
"28799",33987,32,"admin.","single","secondary","no",190,"no","no","cellular",30,"apr",1,-1,0,"unknown","yes"
"28800",31337,23,"blue-collar","single","secondary","no",387,"yes","no","cellular",13,"mar",11,282,1,"other","no"
"28801",2058,40,"management","married","tertiary","no",784,"yes","yes","unknown",12,"may",2,-1,0,"unknown","no"
"28802",32992,48,"blue-collar","married","primary","no",551,"yes","yes","cellular",17,"apr",3,303,5,"failure","no"
"28803",14968,31,"services","married","secondary","yes",-455,"no","yes","cellular",16,"jul",2,-1,0,"unknown","no"
"28804",19147,44,"technician","married","secondary","no",2857,"no","no","cellular",5,"aug",2,-1,0,"unknown","no"
"28805",14002,37,"management","married","tertiary","no",1403,"yes","no","cellular",10,"jul",15,-1,0,"unknown","no"
"28806",44070,26,"blue-collar","single","secondary","no",463,"no","yes","cellular",2,"jul",2,-1,0,"unknown","yes"
"28807",32920,40,"blue-collar","married","secondary","no",679,"yes","no","cellular",17,"apr",2,304,1,"failure","no"
"28808",39763,49,"management","married","tertiary","no",1808,"yes","no","cellular",1,"jun",1,95,1,"success","yes"
"28809",29827,52,"technician","divorced","secondary","no",643,"yes","no","cellular",4,"feb",1,-1,0,"unknown","no"
"28810",3019,34,"blue-collar","married","secondary","no",683,"yes","no","unknown",14,"may",2,-1,0,"unknown","no"
"28811",40538,55,"management","married","unknown","no",3122,"no","no","cellular",8,"jul",1,-1,0,"unknown","yes"
"28812",28457,35,"technician","married","tertiary","no",81,"yes","no","cellular",29,"jan",1,-1,0,"unknown","no"
"28813",27184,33,"blue-collar","married","primary","no",2456,"yes","no","cellular",21,"nov",3,127,1,"failure","no"
"28814",43785,30,"admin.","single","secondary","no",265,"yes","no","cellular",25,"may",1,181,2,"success","yes"
"28815",43132,52,"admin.","single","unknown","no",2227,"no","no","cellular",24,"feb",2,-1,0,"unknown","yes"
"28816",18326,31,"admin.","married","secondary","no",377,"no","no","cellular",31,"jul",4,-1,0,"unknown","no"
"28817",30679,58,"services","married","primary","no",443,"no","no","telephone",6,"feb",2,204,1,"failure","no"
"28818",19410,45,"retired","married","secondary","no",22,"no","yes","telephone",6,"aug",3,-1,0,"unknown","no"
"28819",40427,29,"technician","single","tertiary","no",1891,"no","no","cellular",2,"jul",1,-1,0,"unknown","no"
"28820",9249,36,"management","married","tertiary","no",1357,"yes","no","unknown",5,"jun",5,-1,0,"unknown","no"
"28821",39176,47,"services","divorced","secondary","no",-1730,"yes","yes","cellular",18,"may",3,-1,0,"unknown","no"
"28822",41941,35,"management","single","tertiary","no",1750,"yes","no","cellular",22,"oct",1,175,4,"success","no"
"28823",7023,25,"blue-collar","married","secondary","no",1025,"yes","no","unknown",28,"may",2,-1,0,"unknown","no"
"28824",12526,26,"services","married","secondary","no",549,"no","no","unknown",3,"jul",1,-1,0,"unknown","no"
"28825",3018,51,"unemployed","married","secondary","no",760,"yes","no","unknown",14,"may",1,-1,0,"unknown","no"
"28826",24073,36,"management","married","tertiary","no",2415,"yes","no","telephone",22,"oct",1,86,4,"other","no"
"28827",5871,32,"technician","single","secondary","no",0,"yes","yes","unknown",26,"may",2,-1,0,"unknown","no"
"28828",37127,42,"unemployed","married","secondary","no",0,"yes","no","cellular",13,"may",3,-1,0,"unknown","no"
"28829",15980,33,"admin.","single","secondary","no",241,"no","no","cellular",22,"jul",1,-1,0,"unknown","no"
"28830",44981,32,"admin.","married","secondary","no",1229,"no","no","cellular",11,"oct",1,182,1,"success","no"
"28831",18365,35,"housemaid","divorced","secondary","no",39,"no","no","cellular",31,"jul",2,-1,0,"unknown","no"
"28832",12498,22,"student","single","secondary","no",280,"yes","no","unknown",2,"jul",4,-1,0,"unknown","no"
"28833",10176,23,"student","single","secondary","no",1284,"yes","no","unknown",11,"jun",10,-1,0,"unknown","no"
"28834",29446,50,"housemaid","single","primary","no",1158,"yes","no","cellular",3,"feb",3,265,3,"failure","no"
"28835",9217,59,"management","married","primary","no",2269,"no","yes","unknown",5,"jun",1,-1,0,"unknown","no"
"28836",2336,27,"admin.","single","secondary","no",-541,"yes","yes","unknown",13,"may",1,-1,0,"unknown","no"
"28837",39310,35,"technician","married","secondary","no",-706,"yes","yes","cellular",18,"may",2,-1,0,"unknown","no"
"28838",3595,55,"technician","married","tertiary","no",874,"yes","no","unknown",15,"may",11,-1,0,"unknown","no"
"28839",17695,39,"housemaid","married","secondary","no",0,"yes","no","cellular",29,"jul",4,-1,0,"unknown","no"
"28840",24303,24,"technician","married","tertiary","no",0,"yes","no","cellular",17,"nov",1,-1,0,"unknown","no"
"28841",13978,24,"services","single","secondary","no",54,"yes","no","cellular",10,"jul",1,-1,0,"unknown","no"
"28842",3703,42,"admin.","divorced","secondary","no",153,"yes","no","unknown",16,"may",1,-1,0,"unknown","yes"
"28843",20930,32,"admin.","single","tertiary","no",497,"yes","no","cellular",13,"aug",4,-1,0,"unknown","no"
"28844",45107,32,"technician","married","secondary","no",660,"no","no","cellular",25,"oct",2,490,1,"failure","yes"
"28845",34674,45,"admin.","single","secondary","no",341,"yes","yes","cellular",5,"may",2,-1,0,"unknown","no"
"28846",363,27,"services","married","secondary","no",8,"yes","no","unknown",6,"may",3,-1,0,"unknown","no"
"28847",5351,30,"blue-collar","married","secondary","no",253,"yes","no","unknown",23,"may",2,-1,0,"unknown","no"
"28848",32444,34,"self-employed","single","tertiary","no",1943,"yes","no","cellular",16,"apr",2,-1,0,"unknown","no"
"28849",44194,41,"blue-collar","married","secondary","no",180,"no","no","cellular",15,"jul",2,182,5,"success","yes"
"28850",27490,46,"self-employed","divorced","tertiary","no",6385,"yes","no","cellular",21,"nov",2,-1,0,"unknown","no"
"28851",15435,33,"blue-collar","single","secondary","no",188,"no","yes","cellular",18,"jul",1,-1,0,"unknown","no"
"28852",41598,34,"management","single","tertiary","no",417,"yes","no","cellular",16,"sep",2,135,3,"failure","no"
"28853",30058,47,"unemployed","single","primary","no",7351,"no","no","cellular",4,"feb",3,-1,0,"unknown","no"
"28854",14206,38,"services","married","secondary","no",5,"no","yes","cellular",11,"jul",2,-1,0,"unknown","no"
"28855",37326,45,"blue-collar","married","tertiary","no",23,"yes","yes","cellular",13,"may",3,-1,0,"unknown","no"
"28856",3506,49,"services","divorced","secondary","no",72,"yes","yes","unknown",15,"may",4,-1,0,"unknown","no"
"28857",40189,50,"management","married","secondary","no",309,"no","no","telephone",5,"jun",1,-1,0,"unknown","no"
"28858",22733,40,"technician","married","secondary","no",214,"no","no","cellular",25,"aug",6,-1,0,"unknown","no"
"28859",5347,40,"services","divorced","secondary","no",5745,"yes","yes","unknown",23,"may",1,-1,0,"unknown","no"
"28860",20183,34,"technician","single","tertiary","no",370,"no","no","cellular",11,"aug",2,-1,0,"unknown","no"
"28861",34334,26,"blue-collar","married","primary","no",104,"yes","no","cellular",4,"may",6,360,2,"other","no"
"28862",39902,39,"unemployed","single","tertiary","no",79,"no","no","cellular",2,"jun",1,-1,0,"unknown","no"
"28863",21375,50,"housemaid","married","primary","no",0,"no","no","cellular",18,"aug",3,-1,0,"unknown","no"
"28864",24827,36,"technician","married","secondary","no",154,"yes","no","cellular",18,"nov",1,96,2,"other","no"
"28865",2783,50,"technician","married","unknown","no",573,"yes","yes","unknown",14,"may",1,-1,0,"unknown","no"
"28866",6092,36,"blue-collar","married","secondary","no",-185,"yes","no","unknown",27,"may",2,-1,0,"unknown","no"
"28867",25294,35,"management","married","tertiary","no",222,"yes","no","cellular",18,"nov",2,-1,0,"unknown","no"
"28868",28997,40,"services","married","secondary","no",0,"yes","yes","cellular",2,"feb",2,-1,0,"unknown","no"
"28869",13694,56,"self-employed","married","secondary","no",800,"no","yes","cellular",9,"jul",1,-1,0,"unknown","no"
"28870",13220,47,"technician","married","secondary","no",0,"yes","no","cellular",8,"jul",1,-1,0,"unknown","no"
"28871",25987,37,"management","single","tertiary","no",5340,"yes","no","cellular",19,"nov",2,104,4,"failure","no"
"28872",6892,40,"technician","married","secondary","no",-312,"yes","no","unknown",28,"may",1,-1,0,"unknown","no"
"28873",2719,39,"blue-collar","married","primary","no",317,"yes","no","unknown",13,"may",3,-1,0,"unknown","no"
"28874",15927,32,"management","married","tertiary","no",578,"no","yes","cellular",22,"jul",2,-1,0,"unknown","no"
"28875",38287,32,"services","married","secondary","no",38,"yes","no","cellular",15,"may",1,-1,0,"unknown","yes"
"28876",14448,28,"management","divorced","secondary","no",-76,"no","yes","cellular",14,"jul",2,-1,0,"unknown","no"
"28877",30760,51,"technician","married","secondary","no",904,"no","no","cellular",6,"feb",3,-1,0,"unknown","no"
"28878",33723,39,"admin.","married","tertiary","no",1108,"no","no","cellular",21,"apr",1,-1,0,"unknown","yes"
"28879",25229,43,"management","single","tertiary","no",-56,"yes","no","cellular",18,"nov",2,151,14,"failure","no"
"28880",29471,47,"blue-collar","single","secondary","no",152,"yes","no","cellular",3,"feb",3,271,4,"failure","no"
"28881",36250,44,"management","married","tertiary","no",0,"yes","no","cellular",11,"may",2,264,3,"failure","no"
"28882",11369,46,"housemaid","married","primary","no",1188,"no","no","unknown",19,"jun",5,-1,0,"unknown","no"
"28883",22018,39,"management","married","tertiary","no",208,"no","no","cellular",20,"aug",4,-1,0,"unknown","no"
"28884",25318,32,"admin.","single","secondary","no",6188,"yes","yes","cellular",18,"nov",1,-1,0,"unknown","no"
"28885",18586,56,"blue-collar","married","secondary","no",1362,"no","no","telephone",31,"jul",1,-1,0,"unknown","no"
"28886",26342,47,"blue-collar","single","secondary","no",1976,"no","yes","cellular",20,"nov",1,-1,0,"unknown","no"
"28887",21484,38,"technician","married","tertiary","no",216,"no","no","cellular",19,"aug",4,-1,0,"unknown","no"
"28888",36708,32,"technician","married","secondary","no",91,"yes","no","cellular",12,"may",1,-1,0,"unknown","no"
"28889",44146,80,"retired","married","primary","no",1468,"no","no","cellular",13,"jul",2,181,3,"success","no"
"28890",33171,27,"student","single","secondary","no",2784,"yes","no","telephone",20,"apr",1,328,1,"failure","no"
"28891",43023,36,"blue-collar","divorced","secondary","no",2843,"no","no","cellular",12,"feb",1,182,1,"success","no"
"28892",22271,35,"management","single","tertiary","no",0,"no","no","cellular",21,"aug",8,-1,0,"unknown","no"
"28893",37645,56,"management","married","tertiary","no",532,"yes","no","cellular",14,"may",1,-1,0,"unknown","no"
"28894",23125,30,"management","single","tertiary","no",21,"no","no","cellular",26,"aug",7,-1,0,"unknown","no"
"28895",19819,37,"technician","married","secondary","no",630,"no","no","cellular",8,"aug",6,-1,0,"unknown","no"
"28896",7658,45,"technician","married","secondary","no",3601,"yes","no","unknown",30,"may",2,-1,0,"unknown","no"
"28897",34300,30,"entrepreneur","single","secondary","no",572,"yes","no","cellular",4,"may",4,-1,0,"unknown","no"
"28898",31662,44,"blue-collar","single","secondary","no",712,"yes","yes","cellular",6,"apr",3,-1,0,"unknown","yes"
"28899",32116,30,"services","married","secondary","no",292,"yes","yes","cellular",15,"apr",4,-1,0,"unknown","no"
"28900",11375,39,"services","single","tertiary","no",410,"no","no","unknown",19,"jun",4,-1,0,"unknown","no"
